case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,first_fraud_txn_id,txn_id,n_txns,exposure_usd,connected_card_ids_str,actions_taken,report_filed,analyst_notes
CC-4478,C01002,C01002-K1,2016-10-07 03:38:24,2016-10-09 21:38:24,confirmed_fraud,card_not_present_fraud,3339886.0,3339886,1,31.75,,CREATE_CASE|BLOCK_CARD,No,Case CC-4478: cardholder C01002 reported unrecognized activity on card C01002-K1. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $31.75 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3316288,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3321146,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3321456,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3321774,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3322350,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3323753,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3325604,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3325670,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3325679,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3326378,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3326379,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3326390,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3326395,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3326398,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3328142,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3328230,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3330487,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3332540,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3336765,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3337946,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3337960,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3337963,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4479,C05031,C05031-K2,2016-10-07 03:38:45,2016-10-12 05:38:45,confirmed_fraud,card_not_present_new_device,3316288.0,3338005,23,796.11,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4479: cardholder C05031 reported unrecognized activity on card C05031-K2. 23 transaction(s) between 2016-09-30 and 2016-10-06 totaling $796.11 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed."
CC-4480,C11539,C11539-K2,2016-10-07 04:16:35,2016-10-12 20:16:35,confirmed_fraud,out_of_region_use,3339277.0,3339277,3,350.89,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4480: cardholder C11539 reported unrecognized activity on card C11539-K2. 3 transaction(s) between 2016-10-06 and 2016-10-06 totaling $350.89 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4480,C11539,C11539-K2,2016-10-07 04:16:35,2016-10-12 20:16:35,confirmed_fraud,out_of_region_use,3339277.0,3339325,3,350.89,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4480: cardholder C11539 reported unrecognized activity on card C11539-K2. 3 transaction(s) between 2016-10-06 and 2016-10-06 totaling $350.89 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4480,C11539,C11539-K2,2016-10-07 04:16:35,2016-10-12 20:16:35,confirmed_fraud,out_of_region_use,3339277.0,3339556,3,350.89,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4480: cardholder C11539 reported unrecognized activity on card C11539-K2. 3 transaction(s) between 2016-10-06 and 2016-10-06 totaling $350.89 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4481,C11852,C11852-K1,2016-10-07 04:19:25,2016-10-09 18:19:25,confirmed_fraud,out_of_region_use,3339130.0,3339130,1,390.0,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4481: cardholder C11852 reported unrecognized activity on card C11852-K1. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $390.00 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3335721,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3337325,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3337344,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3337442,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3337468,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3337515,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3337577,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3340646,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3340743,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4482,C02716,C02716-K2,2016-10-07 04:23:16,2016-10-13 01:23:16,confirmed_fraud,out_of_region_use,3335721.0,3340793,10,1030.42,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4482: cardholder C02716 reported unrecognized activity on card C02716-K2. 10 transaction(s) between 2016-10-05 and 2016-10-07 totaling $1,030.42 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4483,C00648,C00648-K1,2016-10-07 04:30:48,2016-10-10 18:30:48,confirmed_fraud,card_not_present_fraud,3333262.0,3333262,2,578.84,,CREATE_CASE|BLOCK_CARD,No,Case CC-4483: cardholder C00648 reported unrecognized activity on card C00648-K1. 2 transaction(s) between 2016-10-05 and 2016-10-06 totaling $578.84 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.
CC-4483,C00648,C00648-K1,2016-10-07 04:30:48,2016-10-10 18:30:48,confirmed_fraud,card_not_present_fraud,3333262.0,3339166,2,578.84,,CREATE_CASE|BLOCK_CARD,No,Case CC-4483: cardholder C00648 reported unrecognized activity on card C00648-K1. 2 transaction(s) between 2016-10-05 and 2016-10-06 totaling $578.84 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 64.0. Card blocked and reissued. Customer reimbursed.
CC-4484,C06942,C06942-K2,2016-10-07 04:35:20,2016-10-09 07:35:20,confirmed_fraud,card_not_present_new_device,3338070.0,3338070,4,1199.91,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4484: cardholder C06942 reported unrecognized activity on card C06942-K2. 4 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,199.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-4484,C06942,C06942-K2,2016-10-07 04:35:20,2016-10-09 07:35:20,confirmed_fraud,card_not_present_new_device,3338070.0,3338073,4,1199.91,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4484: cardholder C06942 reported unrecognized activity on card C06942-K2. 4 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,199.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-4484,C06942,C06942-K2,2016-10-07 04:35:20,2016-10-09 07:35:20,confirmed_fraud,card_not_present_new_device,3338070.0,3338075,4,1199.91,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4484: cardholder C06942 reported unrecognized activity on card C06942-K2. 4 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,199.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-4484,C06942,C06942-K2,2016-10-07 04:35:20,2016-10-09 07:35:20,confirmed_fraud,card_not_present_new_device,3338070.0,3338077,4,1199.91,,CREATE_CASE|BLOCK_CARD|FILE_REPORT,Yes,"Case CC-4484: cardholder C06942 reported unrecognized activity on card C06942-K2. 4 transaction(s) between 2016-10-06 and 2016-10-06 totaling $1,199.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed."
CC-4485,C13171,C13171-K2,2016-10-07 05:02:14,2016-10-11 03:02:14,confirmed_fraud,card_not_present_new_device,3334243.0,3334243,3,105.12,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4485: cardholder C13171 reported unrecognized activity on card C13171-K2. 3 transaction(s) between 2016-10-05 and 2016-10-06 totaling $105.12 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a BLADE V8 SE Build/NRD90M on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed."
CC-4485,C13171,C13171-K2,2016-10-07 05:02:14,2016-10-11 03:02:14,confirmed_fraud,card_not_present_new_device,3334243.0,3334245,3,105.12,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4485: cardholder C13171 reported unrecognized activity on card C13171-K2. 3 transaction(s) between 2016-10-05 and 2016-10-06 totaling $105.12 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a BLADE V8 SE Build/NRD90M on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed."
CC-4485,C13171,C13171-K2,2016-10-07 05:02:14,2016-10-11 03:02:14,confirmed_fraud,card_not_present_new_device,3334243.0,3337712,3,105.12,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4485: cardholder C13171 reported unrecognized activity on card C13171-K2. 3 transaction(s) between 2016-10-05 and 2016-10-06 totaling $105.12 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a BLADE V8 SE Build/NRD90M on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed."
CC-4486,C01521,C01521-K2,2016-10-07 05:25:13,2016-10-09 21:25:13,confirmed_fraud,card_not_present_new_device,3339816.0,3339816,1,31.72,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4486: cardholder C01521 reported unrecognized activity on card C01521-K2. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $31.72 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-4487,C02131,C02131-K1,2016-10-07 05:34:32,2016-10-07 23:34:32,confirmed_fraud,card_not_present_fraud,3336860.0,3336860,2,200.09,,CREATE_CASE|BLOCK_CARD,No,Case CC-4487: cardholder C02131 reported unrecognized activity on card C02131-K1. 2 transaction(s) between 2016-10-05 and 2016-10-05 totaling $200.09 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.
CC-4487,C02131,C02131-K1,2016-10-07 05:34:32,2016-10-07 23:34:32,confirmed_fraud,card_not_present_fraud,3336860.0,3336949,2,200.09,,CREATE_CASE|BLOCK_CARD,No,Case CC-4487: cardholder C02131 reported unrecognized activity on card C02131-K1. 2 transaction(s) between 2016-10-05 and 2016-10-05 totaling $200.09 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.
CC-4488,C11065,C11065-K1,2016-10-07 05:39:07,2016-10-08 01:39:07,cleared,none,,3340853,1,0.0,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-4488: model scored a $176.36 transaction at 0.92. Cardholder confirmed the purchase from a new phone. Device added to profile. Alert cleared.
CC-4489,C03363,C03363-K2,2016-10-07 06:14:03,2016-10-11 22:14:03,confirmed_fraud,out_of_region_use,3340031.0,3340031,1,59.03,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4489: cardholder C03363 reported unrecognized activity on card C03363-K2. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $59.03 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-4490,C01138,C01138-K2,2016-10-07 06:23:45,2016-10-12 13:23:45,confirmed_fraud,account_takeover,3338253.0,3338253,1,25.88,,CREATE_CASE|BLOCK_CARD,No,Case CC-4490: cardholder C01138 reported unrecognized activity on card C01138-K2. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $25.88 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-4491,C12028,C12028-K2,2016-10-07 06:27:23,2016-10-10 05:27:23,confirmed_fraud,card_not_present_new_device,3337997.0,3337997,1,9.7,,CREATE_CASE|BLOCK_CARD,No,"Case CC-4491: cardholder C12028 reported unrecognized activity on card C12028-K2. 1 transaction(s) between 2016-10-06 and 2016-10-06 totaling $9.70 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a LG-K410 Build/LRX22G on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed."
CC-4492,C07858,C07858-K2,2016-10-07 06:28:17,2016-10-09 23:28:17,cleared,none,,3340393,1,0.0,,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,No,Case CC-4492: model scored a $19.91 transaction at 0.83. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-4493,C12144,C12144-K2,2016-10-07 07:09:06,2016-10-11 00:09:06,confirmed_fraud,account_takeover,3340466.0,3340466,2,153.96,,CREATE_CASE|BLOCK_CARD,No,Case CC-4493: cardholder C12144 reported unrecognized activity on card C12144-K2. 2 transaction(s) between 2016-10-06 and 2016-10-07 totaling $153.96 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
